t01,exxEng01AVG,StressEng01AVG,eyyEng01AVG,0,exxHencky01SOI,StressTrue01AVG,SR0Hencky1AVG,eyyHencky01AVG,t02,exxEng02AVG,StressEng02AVG,eyyEng02AVG,0,exxHencky02SOI,StressTrue02AVG,SR0Hencky2AVG,eyyHencky02AVG,t03,exxEng03AVG,StressEng03AVG,eyyEng03AVG,0,exxHencky03SOI,StressTrue03AVG,SR0Hencky3AVG,eyyHencky03AVG
61.4382,0.00760557276,8.60954167,-0.0031340309,0,61.4382,0.007593241,8.67502216,0.000143403,61.404,0.00765230921,8.584625,-0.00322165631,0,61.404,0.00763151701,8.6503172,0.000132385,61.8408,0.00777879627,8.57633333,-0.00303490349,0,61.8408,0.00774805535,8.64304688,6.8e-05
61.6395,0.00767204276,8.6095,-0.0031436309,0,61.6395,0.007659251,8.67555245,0.000125356,61.606,0.00766969921,8.58404167,-0.00322101631,0,61.606,0.00765222701,8.64987868,2.48e-05,62.0085,0.00777896627,8.57608333,-0.00306061349,0,62.0085,0.00774843535,8.6427964,-0.000185379
61.8744,0.00765982276,8.60891667,-0.0031472009,0,61.8744,0.007647911,8.67485944,-6.24e-05,61.807,0.00766025921,8.584625,-0.00325898631,0,61.807,0.00764152701,8.65038545,-0.000229315,62.2099,0.00771062627,8.57479167,-0.00311563349,0,62.2099,0.00767962535,8.64090868,-6.36e-05
62.0086,0.00764634276,8.60804167,-0.0031709609,0,62.0086,0.007636211,8.6738617,-5.74e-05,62.009,0.00757990921,8.58404167,-0.00327324631,0,62.009,0.00755990701,8.64910792,-6.21e-05,62.4112,0.00775352627,8.57375,-0.00304411349,0,62.4112,0.00772284535,8.6402268,9.9e-05
62.2099,0.00764106276,8.60795833,-0.0031019309,0,62.2099,0.007628671,8.67373228,-5.22e-05,62.21,0.00763841921,8.58395833,-0.00320113631,0,62.21,0.00761652701,8.64952621,0.000179677,62.6125,0.00774943627,8.57333333,-0.00306101349,0,62.6125,0.00771947535,8.63977183,8.31e-05
62.4112,0.00762644276,8.60720833,-0.0031151809,0,62.4112,0.007615201,8.67285071,0.000150242,62.411,0.00765156921,8.583875,-0.00330288631,0,62.411,0.00763226701,8.64955511,-2.24e-06,62.8138,0.00778642627,8.57204167,-0.00308535349,0,62.8138,0.00775627535,8.63878724,-4.84e-05
62.6126,0.00770189276,8.60729167,-0.0031420709,0,62.6126,0.007689171,8.6735841,5.04e-05,62.579,0.00763751921,8.58258333,-0.00322932631,0,62.579,0.00761569701,8.64813298,-9.97e-05,63.0152,0.00772992627,8.57095833,-0.00313605349,0,63.0152,0.00769998535,8.63721121,-0.000147401
62.8139,0.00764610276,8.60679167,-0.0030755109,0,62.8139,0.007635471,8.67260008,-0.000140096,62.78,0.00761321921,8.58291667,-0.00331436631,0,62.78,0.00759545701,8.64826029,2.02e-05,63.2165,0.00772716627,8.56983333,-0.00306348349,0,63.2165,0.00769691535,8.63605386,1.7e-05
63.0152,0.00764831276,8.60575,-0.0031778109,0,63.0152,0.007632761,8.67156947,0.0001431,62.982,0.00764514921,8.58279167,-0.00325878631,0,62.982,0.00762380701,8.64840839,1.79e-05,63.4178,0.00773735627,8.56954167,-0.00304282349,0,63.4178,0.00770683535,8.63584726,-1.33e-05
63.2166,0.00770422276,8.60495833,-0.0031582409,0,63.2166,0.007693101,8.67125285,3.1e-05,63.183,0.00762052921,8.58225,-0.00333163631,0,63.183,0.00760268701,8.64765129,-5.84e-05,63.6192,0.00772148627,8.568875,-0.00309287349,0,63.6192,0.00769156535,8.63503945,1.38e-05
63.4179,0.00765648276,8.60383333,-0.0031105109,0,63.4179,0.007645271,8.66970843,-0.000208382,63.384,0.00762130921,8.58170833,-0.00332345631,0,63.384,0.00760029701,8.64711219,0.000109845,63.8205,0.00774252627,8.56804167,-0.00302047349,0,63.8205,0.00771237535,8.63437995,7.32e-05
63.6192,0.00761871276,8.60375,-0.0032712009,0,63.6192,0.007609211,8.6692995,-0.000114261,63.586,0.00766893921,8.58104167,-0.00326435631,0,63.586,0.00764691701,8.64684915,-2.29e-05,64.0218,0.00775251627,8.56783333,-0.00308778349,0,64.0218,0.00772102535,8.6342556,3.49e-05
63.8205,0.00761218276,8.60320833,-0.0031519109,0,63.8205,0.007599261,8.66869753,3.89e-05,63.787,0.00761455921,8.58145833,-0.00333506631,0,63.787,0.00759108701,8.64680236,-5.37e-05,64.2231,0.00775776627,8.56616667,-0.00309590349,0,64.2231,0.00772641535,8.63262099,-7.04e-05
64.0219,0.00763561276,8.60329167,-0.0032469009,0,64.0219,0.007624871,8.66898307,-0.000148304,63.988,0.00764695921,8.580125,-0.00328611631,0,63.988,0.00762527701,8.64573687,8.4e-05,64.4245,0.00772163627,8.56575,-0.00312250349,0,64.4245,0.00769268535,8.63189161,-7.74e-06
64.2232,0.00755361276,8.60295833,-0.0031445109,0,64.2232,0.007539531,8.66794175,2.7e-06,64.19,0.00764286921,8.57991667,-0.00330316631,0,64.19,0.00762491701,8.64549185,-4.53e-05,64.6258,0.00775352627,8.56458333,-0.00312231349,0,64.6258,0.00772329535,8.63098906,5.15e-06
64.4245,0.00763793276,8.60254167,-0.0031522109,0,64.4245,0.007625941,8.6682473,0.000156675,64.391,0.00762731921,8.578125,-0.00319117631,0,64.391,0.00760702701,8.6435531,-2.18e-05,64.8271,0.00772614627,8.56354167,-0.00308815349,0,64.8271,0.00769475535,8.62970484,-4.55e-05
64.6258,0.00761471276,8.603375,-0.0030430309,0,64.6258,0.007602611,8.66888723,4.02e-05,64.592,0.00763421921,8.57720833,-0.00328382631,0,64.592,0.00761613701,8.64268862,-0.00011106,65.0284,0.00773441627,8.56325,-0.00309869349,0,65.0284,0.00770499535,8.62948174,6.64e-05
64.8272,0.00765491276,8.60270833,-0.0031059109,0,64.8272,0.007642121,8.66856132,6.31e-05,64.794,0.00758111921,8.576125,-0.00327670631,0,64.794,0.00756231701,8.64114163,-0.00020023,65.2298,0.00775215627,8.562125,-0.00304029349,0,65.2298,0.00772150535,8.62849993,7.39e-05
65.0285,0.00763917276,8.604625,-0.0030948409,0,65.0285,0.007628041,8.67035722,-2.18e-05,64.995,0.00755169921,8.57545833,-0.00326478631,0,64.995,0.00753550701,8.64021762,5.81e-05,65.4311,0.00776435627,8.56166667,-0.00307057349,0,65.4311,0.00773474535,8.6281425,-7.96e-06
65.2298,0.00764349276,8.60420833,-0.0030969109,0,65.2298,0.007633341,8.66997454,7.97e-06,65.196,0.00760921921,8.5745,-0.00323971631,0,65.196,0.00758572701,8.63974525,0.000185635,65.6324,0.00774809627,8.56104167,-0.00312565349,0,65.6324,0.00771829535,8.62737344,-9.48e-05
65.3976,0.00764162276,8.60583333,-0.0031413909,0,65.3976,0.007630981,8.67159587,0.000119171,65.398,0.00763143921,8.573875,-0.00324372631,0,65.398,0.00761023701,8.63930601,9.69e-05,65.8337,0.00772689627,8.56033333,-0.00310750349,0,65.8337,0.00769656535,8.62647814,-8.52e-05
65.5989,0.00768921276,8.60641667,-0.0031063509,0,65.5989,0.007677321,8.67259324,0.000247682,65.599,0.00764674921,8.573625,-0.00329393631,0,65.599,0.00762473701,8.63918536,9.23e-06,66.0351,0.00771325627,8.56054167,-0.00317035349,0,66.0351,0.00768399535,8.62657132,5.15e-05
65.8002,0.00774403276,8.60629167,-0.0030885809,0,65.8002,0.007730691,8.67293907,6.45e-05,65.8,0.00763453921,8.57325,-0.00330350631,0,65.8,0.00761395701,8.63870281,-2.86e-05,66.27,0.00774932627,8.55991667,-0.00305380349,0,66.27,0.00771903535,8.62625025,0.000131782
66.0016,0.00771413276,8.60795833,-0.0031329109,0,66.0016,0.007703291,8.67436127,-0.000207567,66.002,0.00763282921,8.57270833,-0.00331444631,0,66.002,0.00761322701,8.63814235,1.2e-05,66.4377,0.00776892627,8.55875,-0.00309165349,0,66.4377,0.00773705535,8.6252423,-3.21e-05
66.2029,0.00765735276,8.60754167,-0.0031736509,0,66.2029,0.007647111,8.67345265,-9.34e-05,66.203,0.00763623921,8.57129167,-0.00331155631,0,66.203,0.00761878701,8.6367441,-6.81e-05,66.6391,0.00773635627,8.55775,-0.00310012349,0,66.6391,0.00770718535,8.6239558,-7.16e-05
66.4042,0.00767986276,8.60783333,-0.0031480809,0,66.4042,0.007665681,8.67394031,-5.44e-05,66.404,0.00760312921,8.57116667,-0.00325452631,0,66.404,0.00758580701,8.63633435,-3.7e-05,66.8739,0.00773532627,8.557125,-0.00306403349,0,66.8739,0.00770582535,8.62331715,-6.68e-05
66.6056,0.00763766276,8.607375,-0.0031253909,0,66.6056,0.007625201,8.67311523,-7.93e-05,66.605,0.00762351921,8.57045833,-0.00325266631,0,66.605,0.00760386701,8.63579539,1.7e-06,67.0417,0.00771062627,8.5555,-0.00302450349,0,67.0417,0.00768030535,8.62146826,6.96e-05
66.8069,0.00764450276,8.60820833,-0.0031575709,0,66.8069,0.007633751,8.67401381,5.48e-05,66.807,0.00760647921,8.56970833,-0.00329016631,0,66.807,0.00758648701,8.63489364,5.91e-05,67.243,0.00776177627,8.55575,-0.00305629349,0,67.243,0.00773149535,8.62215782,7.92e-05
67.0082,0.00765974276,8.60770833,-0.0031077109,0,67.0082,0.007647271,8.67364116,2.68e-05,67.008,0.00764795921,8.56975,-0.00323588631,0,67.008,0.00762765701,8.6352911,6.31e-05,67.4444,0.00774327627,8.55516667,-0.00305179349,0,67.4444,0.00771219535,8.62141169,-5.68e-05
67.2095,0.00765290276,8.60816667,-0.0031087809,0,67.2095,0.007644531,8.67404413,-8.16e-05,67.209,0.00763036921,8.56945833,-0.00328252631,0,67.209,0.00761191701,8.63484646,-3.03e-05,67.6457,0.00773941627,8.553625,-0.00307888349,0,67.6457,0.00770861535,8.61982506,9.18e-05
67.4109,0.00762683276,8.60825,-0.0031697009,0,67.4109,0.007614401,8.67390368,-1.93e-05,67.411,0.00763857921,8.56804167,-0.00325892631,0,67.411,0.00761545701,8.63348933,-2.94e-05,67.847,0.00778041627,8.55279167,-0.00311437349,0,67.847,0.00774917535,8.61933595,4.34e-06
67.6122,0.00764803276,8.60729167,-0.0031339209,0,67.6122,0.007636741,8.67312052,0.000104235,67.612,0.00762124921,8.56716667,-0.00325029631,0,67.612,0.00760007701,8.63245918,-4.47e-05,68.0483,0.00774081627,8.55270833,-0.00314900349,0,68.0483,0.00771036535,8.61891328,-0.000133189
67.8135,0.00766904276,8.60666667,-0.0031219609,0,67.8135,0.007656361,8.67267156,4.52e-05,67.78,0.00761895921,8.56566667,-0.00327481631,0,67.78,0.00759894701,8.63092813,5.41e-05,68.2497,0.00772426627,8.553,-0.00306119349,0,68.2497,0.00769554535,8.61906565,-2.33e-05
68.0148,0.00766951276,8.60729167,-0.0030729109,0,68.0148,0.007654941,8.6733054,5.53e-05,67.981,0.00764395921,8.56579167,-0.00324133631,0,67.981,0.00762004701,8.63126823,1.83e-05,68.451,0.00773092627,8.55258333,-0.00309479349,0,68.451,0.00770097535,8.61870272,2.37e-05
68.2162,0.00769195276,8.605625,-0.0031671409,0,68.2162,0.007678631,8.67181906,-2.92e-05,68.183,0.00762668921,8.564875,-0.00322192631,0,68.183,0.00760633701,8.63019664,1.13e-05,68.6523,0.00773455627,8.55341667,-0.00304730349,0,68.6523,0.00770507535,8.61957355,7.33e-05
68.4175,0.00765458276,8.604625,-0.0031125909,0,68.4175,0.007643201,8.67048981,-8.29e-05,68.384,0.00764565921,8.56441667,-0.00321861631,0,68.384,0.00762460701,8.62989728,-1.05e-06,68.8536,0.00776141627,8.55266667,-0.00311621349,0,68.8536,0.00773051535,8.61904747,2.62e-05
68.6188,0.00765700276,8.60404167,-0.0031532309,0,68.6188,0.007645251,8.66992284,-9.71e-05,68.585,0.00762947921,8.563375,-0.00329566631,0,68.585,0.00760591701,8.62870909,-7.27e-05,69.055,0.00774580627,8.55333333,-0.00308763349,0,69.055,0.00771563535,8.6195858,-5.79e-05
68.8201,0.00761570276,8.60258333,-0.0031789809,0,68.8201,0.007604101,8.66809805,3.28e-05,68.786,0.00761727921,8.562625,-0.00326044631,0,68.786,0.00759532701,8.62784891,9.26e-06,69.2563,0.00773832627,8.55345833,-0.00315774349,0,69.2563,0.00770720535,8.61964778,-1.3e-05
69.0215,0.00766876276,8.60175,-0.0031581409,0,69.0215,0.007658441,8.66771478,0.000191879,68.988,0.00762747921,8.56154167,-0.00332606631,0,68.988,0.00760964701,8.62684465,-2.43e-05,69.4576,0.00774097627,8.55154167,-0.00310112349,0,69.4576,0.00771038535,8.61773895,3.6e-05
69.2228,0.00769370276,8.60195833,-0.0030910709,0,69.2228,0.007681381,8.66813924,7.3e-05,69.189,0.00760285921,8.56045833,-0.00327286631,0,69.189,0.00758554701,8.62554229,5.51e-06,69.659,0.00775322627,8.55179167,-0.00308977349,0,69.659,0.00772171535,8.61809564,6.45e-05
69.4241,0.00770076276,8.60204167,-0.0031736909,0,69.4241,0.007687831,8.66828395,-0.000164474,69.39,0.00763216921,8.55958333,-0.00318701631,0,69.39,0.00761185701,8.62491152,-1.9e-05,69.8603,0.00776698627,8.55025,-0.00312803349,0,69.8603,0.00773637535,8.61665967,-8.98e-06
69.6254,0.00762575276,8.60195833,-0.0031594509,0,69.6254,0.007615161,8.66755474,-0.000171955,69.592,0.00760074921,8.55829167,-0.00328054631,0,69.592,0.00757790701,8.6233411,2.5e-05,70.0616,0.00774741627,8.54916667,-0.00310261349,0,70.0616,0.00771809535,8.61540062,1.82e-05
69.8268,0.00763018276,8.601875,-0.0032202409,0,69.8268,0.007618591,8.66750888,0.000132198,69.793,0.00764268921,8.55858333,-0.00328114631,0,69.793,0.00762193701,8.62399393,0.000167861,70.2629,0.00777181627,8.54883333,-0.00310386349,0,70.2629,0.00774369535,8.6152733,1.96e-05
70.0281,0.00768081276,8.602125,-0.0031270509,0,70.0281,0.007668401,8.66819631,-2.71e-05,69.994,0.00766572921,8.5575,-0.00315971631,0,69.994,0.00764550701,8.62309948,-6.54e-05,70.4643,0.00775725627,8.54829167,-0.00304792349,0,70.4643,0.00772597535,8.61460296,-0.000141227
70.2294,0.00762244276,8.60233333,-0.0031755109,0,70.2294,0.007607701,8.66790413,5.47e-05,70.196,0.00761642921,8.5565,-0.00326713631,0,70.196,0.00759559701,8.62166998,-0.000125704,70.6656,0.00771829627,8.54716667,-0.00310933349,0,70.6656,0.00768681535,8.61313623,3.86e-05
70.4308,0.00770266276,8.60175,-0.0031945109,0,70.4308,0.007690441,8.66800638,0.000226678,70.397,0.00761275921,8.55575,-0.00327375631,0,70.397,0.00759489701,8.62088286,0.000184925,70.8669,0.00777085627,8.547375,-0.00310294349,0,70.8669,0.00774153535,8.61379542,6.1e-05
70.5985,0.00770349276,8.60195833,-0.0032023409,0,70.5985,0.007691361,8.66822346,-0.000193034,70.598,0.00769241921,8.555375,-0.00328764631,0,70.598,0.00767005701,8.62118653,-0.000164587,71.0682,0.00774200627,8.547375,-0.00308170349,0,71.0682,0.00771138535,8.61354883,-0.000125729
70.7999,0.00762979276,8.60158333,-0.0031665609,0,70.7999,0.007619191,8.66721163,-0.000139422,70.8,0.00754759921,8.55520833,-0.00332028631,0,70.8,0.00752862701,8.61977962,-7.31e-05,71.2696,0.00771962627,8.54508333,-0.00307274349,0,71.2696,0.00769089535,8.61104818,5.92e-05
71.0012,0.00764840276,8.60125,-0.0032113009,0,71.0012,0.007635211,8.66703582,5.08e-05,71.001,0.00766113921,8.5535,-0.00325342631,0,71.001,0.00764063701,8.61902955,0.000283315,71.4709,0.00776561627,8.5455,-0.00305506349,0,71.4709,0.00773524535,8.61186107,0.000168646
71.2025,0.00765180276,8.60045833,-0.0032160609,0,71.2025,0.007639651,8.66626734,4.27e-05,71.202,0.00766221921,8.55354167,-0.00328865631,0,71.202,0.00764268701,8.61908078,-7.38e-05,71.6722,0.00778904627,8.544875,-0.00301700349,0,71.6722,0.00775879535,8.61143143,-9.95e-05
71.4038,0.00766400276,8.599375,-0.0031568309,0,71.4038,0.007652421,8.66528063,8.39e-05,71.404,0.00763379921,8.553,-0.00328850631,0,71.404,0.00761090701,8.61829188,8.42e-05,71.8735,0.00772584627,8.543875,-0.00303520349,0,71.8735,0.00769516535,8.60988366,-0.000155509
71.6052,0.00768595276,8.59808333,-0.0031273409,0,71.6052,0.007673421,8.6641678,-4.61e-05,71.605,0.00769749921,8.55279167,-0.00321666631,0,71.605,0.00767657701,8.61862677,-5.25e-05,72.0749,0.00772653627,8.54370833,-0.00304165349,0,72.0749,0.00769617535,8.60972161,0.00011426
71.8065,0.00764649276,8.59666667,-0.0031335509,0,71.8065,0.007633851,8.66240102,-0.000227743,71.806,0.00760866921,8.551875,-0.00322695631,0,71.806,0.00758978701,8.61694339,-0.000260313,72.2762,0.00777130627,8.543125,-0.00307003349,0,72.2762,0.00774117535,8.60951624,0.000134621
72.0078,0.00759332276,8.596125,-0.0031683409,0,72.0078,0.007581741,8.66139815,-8.73e-05,72.008,0.00759256921,8.551,-0.00329133631,0,72.008,0.00757177701,8.61592406,4.59e-05,72.4775,0.00777894627,8.5415,-0.00301564349,0,72.4775,0.00775037535,8.60794387,-7.55e-05
72.2091,0.00760942276,8.59404167,-0.0031481609,0,72.2091,0.007598701,8.65943736,0.000143915,72.209,0.00762866921,8.55070833,-0.00319645631,0,72.209,0.00760828701,8.61593886,6.51e-05,72.7124,0.00773895627,8.541,-0.00304953349,0,72.7124,0.00770823535,8.60709843,-0.000148604
72.4105,0.00765094276,8.59366667,-0.0031376109,0,72.4105,0.007639691,8.65941632,0.000108135,72.41,0.00761632921,8.550125,-0.00331294631,0,72.41,0.00759800701,8.61524557,-7.83e-05,72.8802,0.00772054627,8.53970833,-0.00311455349,0,72.8802,0.00769053535,8.60563955,6.43e-05
72.6118,0.00765479276,8.59325,-0.0031897009,0,72.6118,0.007642251,8.65902955,3.63e-05,72.612,0.00759631921,8.549375,-0.00323990631,0,72.612,0.00757676701,8.61431878,0.000118586,73.0815,0.00776253627,8.53879167,-0.00310615349,0,73.0815,0.00773196535,8.60507435,0.000106214
72.8131,0.00766564276,8.592125,-0.0031414509,0,72.8131,0.007654291,8.65798916,4.05e-05,72.813,0.00766482921,8.548625,-0.00327182631,0,72.813,0.00764574701,8.61414875,5.83e-05,73.2828,0.00776514627,8.53816667,-0.00314296349,0,73.2828,0.00773329535,8.60446678,2.38e-06
73.0144,0.00767173276,8.59120833,-0.0031287109,0,73.0144,0.007658571,8.65711779,-1.5e-05,73.014,0.00761824921,8.54804167,-0.00321478631,0,73.014,0.00760025701,8.61316278,-0.000273777,73.4842,0.00776452627,8.53808333,-0.00308524349,0,73.4842,0.00773292535,8.60437751,-0.000129344
73.2158,0.00765960276,8.59020833,-0.0031081809,0,73.2158,0.007648241,8.65600592,-2.36e-05,73.182,0.00756505921,8.54783333,-0.00328109631,0,73.182,0.00754469701,8.6124982,-2.23e-06,73.6855,0.00771138627,8.537875,-0.00311295349,0,73.6855,0.00768120535,8.60371385,8.09e-05
73.4171,0.00765686276,8.590125,-0.0031630109,0,73.4171,0.007649081,8.65589841,2.79e-06,73.384,0.00762070921,8.54670833,-0.00325701631,0,73.384,0.00759942701,8.61184031,0.000352021,73.8868,0.00779604627,8.53845833,-0.00302137349,0,73.8868,0.00776549535,8.60502455,2.98e-05
73.6184,0.00766262276,8.58866667,-0.0030959609,0,73.6184,0.007649371,8.65447838,5.81e-05,73.585,0.00770507921,8.5465,-0.00327517631,0,73.585,0.00768644701,8.61235146,-2.68e-05,74.0881,0.00772258627,8.53729167,-0.00310620349,0,74.0881,0.00769321535,8.60322164,-0.00016
73.8198,0.00768391276,8.587375,-0.0031194609,0,73.8198,0.007672501,8.65335964,-1.16e-06,73.786,0.00760985921,8.546125,-0.00326199631,0,73.786,0.00758865701,8.61115981,-9.46e-05,74.2895,0.00773128627,8.53816667,-0.00308137349,0,74.2895,0.00770106535,8.60417768,6.09e-05
74.0211,0.00765905276,8.58725,-0.0030573809,0,74.0211,0.007648891,8.6530202,-8.93e-05,73.988,0.00766873921,8.54533333,-0.00326090631,0,73.988,0.00764834701,8.61086527,5.73e-05,74.4908,0.00774741627,8.53875,-0.00308804349,0,74.4908,0.00771774535,8.60490325,1.12e-05
74.2224,0.00764791276,8.58541667,-0.0031107909,0,74.2224,0.007636541,8.65107718,-3.48e-05,74.189,0.00763279921,8.54504167,-0.00329151631,0,74.189,0.00761174701,8.61026425,-6.25e-05,74.6921,0.00773539627,8.53779167,-0.00295830349,0,74.6921,0.00770558535,8.60383487,-1.72e-05
74.4237,0.00764960276,8.585,-0.0030928209,0,74.4237,0.007634891,8.65067184,-5.51e-05,74.39,0.00764349921,8.54470833,-0.00329014631,0,74.39,0.00762319701,8.6100198,1.59e-05,74.8934,0.00774180627,8.53620833,-0.00300765349,0,74.8934,0.00771084535,8.602294,4.39e-05
74.6251,0.00762661276,8.58370833,-0.0031467909,0,74.6251,0.007614341,8.64917295,0.000111257,74.591,0.00763899921,8.54445833,-0.00324553631,0,74.591,0.00761815701,8.60972944,-5.18e-05,75.0948,0.00775367627,8.53529167,-0.00305480349,0,75.0948,0.00772324535,8.60147156,-9.02e-05
74.7928,0.00768804276,8.58275,-0.0031691909,0,74.7928,0.007675951,8.64873455,0.000209268,74.793,0.00762200921,8.543,-0.00329649631,0,74.793,0.00760235701,8.60811482,3.7e-05,75.2961,0.00770377627,8.53491667,-0.00310697349,0,75.2961,0.00767450535,8.60066776,1.24e-05
75.0277,0.00771136276,8.58120833,-0.0031977109,0,75.0277,0.007698591,8.64738114,-0.000134085,75.028,0.00765529921,8.54266667,-0.00325771631,0,75.028,0.00763431701,8.60806334,-4.17e-05,75.4974,0.00775800627,8.534625,-0.00310623349,0,75.4974,0.00772826535,8.60083667,0.000139177
75.1955,0.00763507276,8.5815,-0.0031355909,0,75.1955,0.007621961,8.64702038,-0.000139775,75.195,0.00760700921,8.541875,-0.00332817631,0,75.195,0.00758555701,8.60685312,-0.000199558,75.6988,0.00776067627,8.53470833,-0.00307389349,0,75.6988,0.00773055535,8.60094344,8.82e-05
75.3968,0.00765535276,8.57941667,-0.0031165109,0,75.3968,0.007647001,8.64509513,5.69e-05,75.397,0.00758112921,8.54125,-0.00328799631,0,75.397,0.00756065701,8.60600232,0.000140517,75.9001,0.00779495627,8.53529167,-0.00301514349,0,75.9001,0.00776377535,8.60182389,-1.83e-05
75.5981,0.00765690276,8.57925,-0.0031289109,0,75.5981,0.007644861,8.64494048,-0.000119045,75.598,0.00766382921,8.54079167,-0.00329315631,0,75.598,0.00764214701,8.60624684,7.61e-05,76.1014,0.00775297627,8.53491667,-0.00299541349,0,76.1014,0.00772319535,8.60108767,0.000101333
75.7995,0.00761386276,8.578125,-0.0031903009,0,75.7995,0.007599061,8.64343767,-5.37e-05,75.799,0.00761208921,8.54075,-0.00331482631,0,75.799,0.00759130701,8.60576295,-2.65e-05,76.3027,0.00783444627,8.533875,-0.00306211349,0,76.3027,0.00780457535,8.60073319,0.000118188
76.0008,0.00763385276,8.57783333,-0.0031580109,0,76.0008,0.007623231,8.64331525,0.000202288,76.001,0.00764940921,8.54016667,-0.00326345631,0,76.001,0.00763148701,8.6054939,9.66e-05,76.5041,0.00780131627,8.534,-0.00296963349,0,76.5041,0.00777079535,8.60057643,-0.000140742
76.2021,0.00769249276,8.57620833,-0.0031290909,0,76.2021,0.007680501,8.64218075,7.54e-05,76.202,0.00765119921,8.53995833,-0.00324220631,0,76.202,0.00763021701,8.60529926,-5.26e-05,76.7054,0.00777802627,8.53391667,-0.00303621349,0,76.7054,0.00774789535,8.60029369,-3.55e-05
76.4034,0.00766414276,8.57504167,-0.0031020309,0,76.4034,0.007653581,8.64076201,-5.89e-05,76.403,0.00762834921,8.54033333,-0.00325331631,0,76.403,0.00761030701,8.60548198,-9.13e-05,76.9067,0.00778721627,8.533625,-0.00303737349,0,76.9067,0.00775649535,8.60007818,-0.000124864
76.6048,0.00766882276,8.574875,-0.0031108709,0,76.6048,0.007656761,8.6406342,-9.46e-05,76.605,0.00761334921,8.54041667,-0.00333945631,0,76.605,0.00759344701,8.60543784,-2.58e-05,77.108,0.00772688627,8.534125,-0.00308036349,0,77.108,0.00769762535,8.60006721,-0.000166508
76.8061,0.00762786276,8.57483333,-0.0031443809,0,76.8061,0.007615501,8.64024099,-6.53e-05,76.806,0.00761986921,8.53945833,-0.00334971631,0,76.806,0.00759990701,8.60452789,8.21e-05,77.3429,0.00771323627,8.53379167,-0.00316926349,0,77.3429,0.00768386535,8.59961482,-0.000100265
